order_id,date,product,category,price,quantity,total_sales,customer_name,customer_location,payment_method,status
SYN002000,2025-02-25,Smartwatch,Electronics,149,4,596,John Doe,Seattle,Credit Card,Completed
SYN002001,2025-02-12,Running Shoes,Footwear,57,1,57,Jane Smith,Houston,Gift Card,Cancelled
SYN002002,2025-07-05,Laptop,Electronics,788,3,2364,Daniel Harris,Houston,Credit Card,Pending
SYN002003,2025-03-10,Smartphone,Electronics,491,1,491,Jane Smith,Chicago,Paypal,Cancelled
SYN002004,2025-05-31,Smartphone,Electronics,502,4,2008,Emma Clark,Houston,Credit Card,Completed
SYN002005,2025-08-08,Book,Books,14,1,14,Jane Smith,Miami,Amazon Pay,Cancelled
SYN002006,2025-03-20,Smartwatch,Electronics,148,3,444,Sophia Miller,San Francisco,Debit Card,Completed
SYN002007,2025-12-02,Running Shoes,Footwear,60,1,60,David Lee,San Francisco,Credit Card,Pending
SYN002008,2025-01-29,T-Shirt,Clothing,18,5,90,Emma Clark,Denver,Paypal,Completed
SYN002009,2025-03-15,Jeans,Clothing,40,5,200,Michael Brown,New York,Paypal,Completed
SYN002010,2025-03-25,Smartwatch,Electronics,151,1,151,Chris White,Houston,Debit Card,Pending
SYN002011,2025-03-30,Washing Machine,Home Appliances,627,3,1881,Michael Brown,Miami,Credit Card,Cancelled
SYN002012,2025-03-08,Running Shoes,Footwear,62,2,124,David Lee,Los Angeles,Debit Card,Cancelled
SYN002013,2025-02-22,Book,Books,14,3,42,Chris White,Boston,Gift Card,Cancelled
SYN002014,2025-01-30,Smartphone,Electronics,485,1,485,Sophia Miller,Miami,Paypal,Completed
SYN002015,2025-04-29,Headphones,Electronics,98,3,294,Chris White,Miami,Debit Card,Cancelled
SYN002016,2025-02-20,Washing Machine,Home Appliances,584,1,584,Olivia Wilson,Boston,Debit Card,Cancelled
SYN002017,2025-04-02,T-Shirt,Clothing,20,2,40,Chris White,Miami,Gift Card,Cancelled
SYN002018,2025-04-02,Book,Books,15,1,15,Olivia Wilson,New York,Debit Card,Cancelled
SYN002019,2025-02-26,Running Shoes,Footwear,56,3,168,Olivia Wilson,Dallas,Credit Card,Pending
SYN002020,2025-03-28,Book,Books,14,5,70,David Lee,Chicago,Amazon Pay,Pending
SYN002021,2025-10-01,T-Shirt,Clothing,18,1,18,Olivia Wilson,Miami,Credit Card,Pending
SYN002022,2025-10-04,Smartphone,Electronics,498,4,1992,Michael Brown,Seattle,Paypal,Pending
SYN002023,2025-02-13,Refrigerator,Home Appliances,1164,4,4656,Emily Johnson,Denver,Paypal,Pending
SYN002024,2025-02-17,Smartphone,Electronics,467,5,2335,Emily Johnson,Miami,Credit Card,Cancelled
SYN002025,2025-02-21,Jeans,Clothing,43,5,215,Jane Smith,Dallas,Debit Card,Pending
SYN002026,2025-02-22,Smartphone,Electronics,460,1,460,John Doe,Dallas,Gift Card,Pending
SYN002027,2025-09-09,Smartwatch,Electronics,136,1,136,John Doe,Denver,Gift Card,Pending
SYN002028,2025-02-15,Smartwatch,Electronics,156,4,624,John Doe,Seattle,Credit Card,Completed
SYN002029,2025-02-11,T-Shirt,Clothing,20,5,100,Emma Clark,Denver,Paypal,Completed
SYN002030,2025-02-18,Headphones,Electronics,102,3,306,David Lee,Houston,Paypal,Cancelled
SYN002031,2025-03-11,Smartphone,Electronics,469,2,938,Olivia Wilson,Boston,Paypal,Cancelled
SYN002032,2025-02-08,Refrigerator,Home Appliances,1321,4,5284,Emily Johnson,Denver,Paypal,Pending
SYN002033,2025-03-20,Smartphone,Electronics,468,1,468,Jane Smith,Los Angeles,Debit Card,Cancelled
SYN002034,2025-03-23,Smartwatch,Electronics,156,2,312,Emma Clark,Los Angeles,Gift Card,Cancelled
SYN002035,2025-03-21,Laptop,Electronics,799,3,2397,Olivia Wilson,Chicago,Amazon Pay,Completed
SYN002036,2025-03-12,Smartphone,Electronics,510,3,1530,Sophia Miller,Miami,Gift Card,Completed
SYN002037,2025-03-12,Smartwatch,Electronics,139,2,278,Olivia Wilson,Miami,Debit Card,Completed
SYN002038,2025-03-22,T-Shirt,Clothing,18,2,36,Chris White,Miami,Gift Card,Cancelled
SYN002039,2025-02-22,Washing Machine,Home Appliances,595,2,1190,Chris White,Seattle,Paypal,Cancelled
SYN002040,2025-03-21,T-Shirt,Clothing,19,1,19,Chris White,Dallas,Debit Card,Completed
SYN002041,2025-11-09,Headphones,Electronics,99,3,297,Michael Brown,Houston,Debit Card,Cancelled
SYN002042,2025-02-26,Running Shoes,Footwear,58,2,116,David Lee,Los Angeles,Debit Card,Cancelled
SYN002043,2025-04-04,Smartphone,Electronics,497,5,2485,Emma Clark,Miami,Gift Card,Completed
SYN002044,2025-02-22,Jeans,Clothing,45,2,90,Michael Brown,Los Angeles,Gift Card,Cancelled
SYN002045,2025-05-09,Running Shoes,Footwear,57,4,228,Chris White,Chicago,Amazon Pay,Completed
SYN002046,2025-03-23,Running Shoes,Footwear,58,3,174,Michael Brown,New York,Gift Card,Pending
SYN002047,2025-03-28,Smartwatch,Electronics,152,1,152,Chris White,Houston,Debit Card,Pending
SYN002048,2025-02-14,Refrigerator,Home Appliances,1082,4,4328,Emily Johnson,Denver,Paypal,Pending
SYN002049,2025-02-19,Smartphone,Electronics,492,3,1476,Chris White,Dallas,Credit Card,Completed
SYN002050,2025-03-05,Headphones,Electronics,96,2,192,David Lee,Houston,Paypal,Completed
SYN002051,2025-10-07,Smartwatch,Electronics,154,3,462,Michael Brown,Denver,Debit Card,Completed
SYN002052,2025-02-08,T-Shirt,Clothing,21,5,105,Emma Clark,Denver,Paypal,Completed
SYN002053,2025-03-18,T-Shirt,Clothing,20,1,20,John Doe,Dallas,Credit Card,Pending
SYN002054,2025-10-07,Headphones,Electronics,98,5,490,John Doe,Houston,Amazon Pay,Completed
SYN002055,2025-03-20,Refrigerator,Home Appliances,1197,3,3591,Emma Clark,Los Angeles,Credit Card,Completed
SYN002056,2025-02-17,Laptop,Electronics,730,3,2190,John Doe,San Francisco,Credit Card,Pending
SYN002057,2025-03-10,T-Shirt,Clothing,20,3,60,Olivia Wilson,Chicago,Paypal,Pending
SYN002058,2025-02-15,Smartwatch,Electronics,161,2,322,Chris White,Miami,Paypal,Pending
SYN002059,2025-02-09,Running Shoes,Footwear,60,1,60,Jane Smith,Houston,Gift Card,Cancelled
SYN002060,2025-02-19,Washing Machine,Home Appliances,586,5,2930,Michael Brown,Seattle,Debit Card,Completed
SYN002061,2025-10-02,T-Shirt,Clothing,22,1,22,Olivia Wilson,Miami,Credit Card,Pending
SYN002062,2025-06-27,T-Shirt,Clothing,20,1,20,Daniel Harris,New York,Amazon Pay,Pending
SYN002063,2025-09-26,Smartwatch,Electronics,150,3,450,Michael Brown,Denver,Debit Card,Completed
SYN002064,2025-03-13,Smartwatch,Electronics,144,3,432,Sophia Miller,San Francisco,Debit Card,Completed
SYN002065,2025-02-22,Laptop,Electronics,817,5,4085,Jane Smith,Boston,Credit Card,Cancelled
SYN002066,2025-03-15,Running Shoes,Footwear,56,3,168,Emma Clark,San Francisco,Credit Card,Pending
SYN002067,2025-02-19,Running Shoes,Footwear,58,2,116,John Doe,Denver,Amazon Pay,Cancelled
SYN002068,2025-04-03,Smartphone,Electronics,512,5,2560,Emma Clark,Miami,Gift Card,Completed
SYN002069,2025-02-28,Smartphone,Electronics,480,2,960,David Lee,Boston,Paypal,Pending
SYN002070,2025-02-25,Refrigerator,Home Appliances,1059,1,1059,Olivia Wilson,Seattle,Paypal,Completed
SYN002071,2025-03-13,T-Shirt,Clothing,19,3,57,Olivia Wilson,Chicago,Paypal,Pending
SYN002072,2025-02-27,Laptop,Electronics,752,1,752,Emma Clark,San Francisco,Gift Card,Pending
SYN002073,2025-04-04,Headphones,Electronics,89,3,267,Chris White,New York,Debit Card,Pending
SYN002074,2025-07-10,Headphones,Electronics,104,4,416,Olivia Wilson,Seattle,Debit Card,Pending
SYN002075,2025-03-29,Headphones,Electronics,95,4,380,Daniel Harris,Seattle,Debit Card,Pending
SYN002076,2025-03-25,Washing Machine,Home Appliances,664,4,2656,Jane Smith,Los Angeles,Amazon Pay,Pending
SYN002077,2025-02-19,Running Shoes,Footwear,59,1,59,Sophia Miller,Houston,Paypal,Completed
SYN002078,2025-09-25,Smartwatch,Electronics,151,3,453,Michael Brown,Denver,Debit Card,Completed
SYN002079,2025-10-09,Smartphone,Electronics,503,3,1509,Olivia Wilson,Denver,Gift Card,Cancelled
SYN002080,2025-04-04,Washing Machine,Home Appliances,652,3,1956,Michael Brown,Miami,Credit Card,Cancelled
SYN002081,2025-01-27,Refrigerator,Home Appliances,1212,3,3636,John Doe,Miami,Paypal,Completed
SYN002082,2025-06-02,Smartphone,Electronics,562,3,1686,Emily Johnson,Chicago,Paypal,Completed
SYN002083,2025-02-13,Refrigerator,Home Appliances,1135,4,4540,Emily Johnson,Denver,Paypal,Pending
SYN002084,2025-02-09,T-Shirt,Clothing,20,5,100,Emma Clark,Denver,Paypal,Completed
SYN002085,2025-04-05,Headphones,Electronics,97,4,388,Jane Smith,San Francisco,Amazon Pay,Pending
SYN002086,2025-02-23,Laptop,Electronics,775,1,775,Emma Clark,San Francisco,Gift Card,Pending
SYN002087,2025-01-06,Headphones,Electronics,102,2,204,John Doe,Denver,Debit Card,Completed
SYN002088,2025-05-04,Running Shoes,Footwear,64,4,256,Chris White,Chicago,Amazon Pay,Completed
SYN002089,2025-02-19,Headphones,Electronics,105,2,210,Daniel Harris,Boston,Paypal,Pending
SYN002090,2024-12-29,Headphones,Electronics,96,2,192,John Doe,Denver,Debit Card,Completed
SYN002091,2025-03-27,Smartwatch,Electronics,140,5,700,Emily Johnson,Houston,Amazon Pay,Completed
SYN002092,2025-03-13,Smartphone,Electronics,481,2,962,Olivia Wilson,Boston,Paypal,Cancelled
SYN002093,2025-05-30,Laptop,Electronics,797,1,797,Jane Smith,Los Angeles,Amazon Pay,Cancelled
SYN002094,2025-03-01,Jeans,Clothing,38,5,190,Emily Johnson,New York,Debit Card,Pending
SYN002095,2025-03-11,Book,Books,15,5,75,David Lee,San Francisco,Credit Card,Pending
SYN002096,2025-01-28,Laptop,Electronics,749,3,2247,Emma Clark,Denver,Amazon Pay,Completed
SYN002097,2025-02-28,Book,Books,16,3,48,Chris White,Boston,Gift Card,Cancelled
SYN002098,2025-02-21,Book,Books,15,1,15,John Doe,Boston,Amazon Pay,Completed
SYN002099,2025-02-24,Smartwatch,Electronics,150,4,600,Emily Johnson,Houston,Debit Card,Completed
SYN002100,2025-02-26,Laptop,Electronics,837,3,2511,John Doe,San Francisco,Credit Card,Pending
SYN002101,2025-02-26,Smartphone,Electronics,521,2,1042,David Lee,Boston,Paypal,Pending
SYN002102,2025-03-25,Laptop,Electronics,716,3,2148,John Doe,Miami,Credit Card,Cancelled
SYN002103,2025-03-14,Book,Books,16,5,80,David Lee,San Francisco,Debit Card,Pending
SYN002104,2025-04-03,Laptop,Electronics,761,3,2283,John Doe,Miami,Credit Card,Cancelled
SYN002105,2025-03-01,Washing Machine,Home Appliances,572,1,572,Jane Smith,Dallas,Amazon Pay,Completed
SYN002106,2025-04-10,Refrigerator,Home Appliances,1220,3,3660,David Lee,Boston,Gift Card,Completed
SYN002107,2025-05-31,Smartphone,Electronics,480,5,2400,Michael Brown,Houston,Paypal,Completed
SYN002108,2025-02-20,Headphones,Electronics,99,3,297,David Lee,Houston,Paypal,Cancelled
SYN002109,2025-05-01,Refrigerator,Home Appliances,1156,4,4624,Sophia Miller,Seattle,Credit Card,Pending
SYN002110,2025-03-02,Smartphone,Electronics,486,2,972,David Lee,Boston,Paypal,Pending
SYN002111,2025-03-18,T-Shirt,Clothing,19,2,38,Michael Brown,Chicago,Paypal,Pending
SYN002112,2025-04-01,Headphones,Electronics,100,4,400,Jane Smith,San Francisco,Amazon Pay,Pending
SYN002113,2025-03-23,Headphones,Electronics,93,2,186,Daniel Harris,Houston,Credit Card,Completed
SYN002114,2025-04-03,Jeans,Clothing,41,5,205,Daniel Harris,Dallas,Paypal,Completed
SYN002115,2025-08-09,Smartwatch,Electronics,140,2,280,Michael Brown,Seattle,Debit Card,Cancelled
SYN002116,2025-10-30,Refrigerator,Home Appliances,1237,1,1237,Jane Smith,New York,Paypal,Cancelled
SYN002117,2025-03-27,Laptop,Electronics,752,4,3008,Emma Clark,Los Angeles,Credit Card,Completed
SYN002118,2025-02-24,Headphones,Electronics,101,1,101,David Lee,Houston,Debit Card,Cancelled
SYN002119,2025-08-03,T-Shirt,Clothing,20,4,80,Jane Smith,Denver,Credit Card,Pending
SYN002120,2025-09-07,Refrigerator,Home Appliances,1171,2,2342,Sophia Miller,Boston,Paypal,Cancelled
SYN002121,2025-02-24,Smartwatch,Electronics,150,5,750,Sophia Miller,San Francisco,Paypal,Pending
SYN002122,2025-02-27,Jeans,Clothing,41,4,164,John Doe,San Francisco,Debit Card,Cancelled
SYN002123,2025-03-25,Smartwatch,Electronics,146,3,438,Sophia Miller,San Francisco,Debit Card,Completed
SYN002124,2025-08-04,Book,Books,15,1,15,Jane Smith,Miami,Amazon Pay,Cancelled
SYN002125,2025-07-09,Running Shoes,Footwear,60,1,60,Emma Clark,Houston,Paypal,Completed
SYN002126,2025-03-30,Washing Machine,Home Appliances,607,4,2428,Chris White,Houston,Credit Card,Pending
SYN002127,2025-03-21,Refrigerator,Home Appliances,1227,1,1227,Daniel Harris,Dallas,Paypal,Completed
SYN002128,2025-03-30,Headphones,Electronics,106,3,318,Chris White,New York,Debit Card,Pending
SYN002129,2025-03-18,Smartwatch,Electronics,149,2,298,Emma Clark,Los Angeles,Gift Card,Cancelled
SYN002130,2025-02-23,Running Shoes,Footwear,59,1,59,David Lee,Boston,Paypal,Cancelled
SYN002131,2025-09-25,T-Shirt,Clothing,20,1,20,Olivia Wilson,Miami,Credit Card,Pending
SYN002132,2025-02-25,Refrigerator,Home Appliances,1151,3,3453,John Doe,Dallas,Debit Card,Completed
SYN002133,2025-03-11,Jeans,Clothing,40,3,120,John Doe,Boston,Gift Card,Completed
SYN002134,2025-10-06,Headphones,Electronics,100,5,500,John Doe,Houston,Amazon Pay,Completed
SYN002135,2025-09-25,Smartphone,Electronics,498,2,996,Michael Brown,Los Angeles,Amazon Pay,Completed
SYN002136,2025-02-26,Laptop,Electronics,800,3,2400,John Doe,San Francisco,Credit Card,Pending
SYN002137,2025-07-08,T-Shirt,Clothing,19,1,19,Daniel Harris,New York,Amazon Pay,Pending
SYN002138,2025-03-19,Smartwatch,Electronics,152,2,304,Michael Brown,Denver,Paypal,Pending
SYN002139,2025-07-27,Smartphone,Electronics,493,5,2465,Chris White,Boston,Gift Card,Pending
SYN002140,2025-09-09,T-Shirt,Clothing,21,4,84,Emma Clark,Houston,Debit Card,Completed
SYN002141,2025-03-26,Smartwatch,Electronics,147,2,294,Emma Clark,Dallas,Credit Card,Completed
SYN002142,2025-11-04,T-Shirt,Clothing,20,5,100,Jane Smith,Denver,Amazon Pay,Completed
SYN002143,2025-03-22,Refrigerator,Home Appliances,1115,3,3345,Daniel Harris,New York,Credit Card,Pending
SYN002144,2025-05-06,T-Shirt,Clothing,21,2,42,Chris White,Denver,Debit Card,Cancelled
SYN002145,2025-06-05,Refrigerator,Home Appliances,1211,5,6055,David Lee,Denver,Paypal,Cancelled
SYN002146,2025-01-30,Refrigerator,Home Appliances,1069,3,3207,John Doe,Miami,Paypal,Completed
SYN002147,2025-02-18,Running Shoes,Footwear,64,2,128,John Doe,Denver,Amazon Pay,Cancelled
SYN002148,2025-05-27,Refrigerator,Home Appliances,1208,2,2416,John Doe,Denver,Paypal,Completed
SYN002149,2025-03-16,T-Shirt,Clothing,20,1,20,John Doe,Dallas,Credit Card,Pending
SYN002150,2025-03-30,Refrigerator,Home Appliances,1226,1,1226,Daniel Harris,Dallas,Paypal,Completed
SYN002151,2025-08-08,T-Shirt,Clothing,19,4,76,Jane Smith,Denver,Credit Card,Pending
SYN002152,2025-03-21,Jeans,Clothing,38,2,76,David Lee,Denver,Amazon Pay,Cancelled
SYN002153,2025-04-05,Jeans,Clothing,39,1,39,Sophia Miller,Dallas,Debit Card,Cancelled
SYN002154,2025-11-02,Refrigerator,Home Appliances,1233,1,1233,Jane Smith,New York,Paypal,Cancelled
SYN002155,2025-03-13,Smartphone,Electronics,489,1,489,David Lee,Miami,Gift Card,Pending
SYN002156,2025-02-21,Running Shoes,Footwear,57,1,57,Sophia Miller,Houston,Paypal,Completed
SYN002157,2025-09-30,Smartwatch,Electronics,145,3,435,Michael Brown,Denver,Debit Card,Completed
SYN002158,2025-02-25,Book,Books,15,1,15,Emma Clark,Houston,Credit Card,Pending
SYN002159,2025-04-05,Laptop,Electronics,828,4,3312,Emma Clark,Los Angeles,Credit Card,Completed
SYN002160,2025-10-06,Washing Machine,Home Appliances,631,3,1893,Emily Johnson,Dallas,Gift Card,Cancelled
SYN002161,2025-03-23,Smartwatch,Electronics,148,4,592,Emma Clark,Houston,Paypal,Completed
SYN002162,2025-03-08,Refrigerator,Home Appliances,1241,3,3723,Daniel Harris,New York,Credit Card,Pending
SYN002163,2025-02-24,Smartwatch,Electronics,149,5,745,Sophia Miller,San Francisco,Paypal,Pending
SYN002164,2025-10-01,Book,Books,16,1,16,Emily Johnson,Boston,Credit Card,Completed
SYN002165,2025-02-19,Running Shoes,Footwear,61,1,61,Sophia Miller,Houston,Paypal,Completed
SYN002166,2025-03-31,Jeans,Clothing,38,2,76,David Lee,Denver,Amazon Pay,Cancelled
SYN002167,2025-02-14,Washing Machine,Home Appliances,588,5,2940,Michael Brown,Seattle,Debit Card,Completed
SYN002168,2025-02-19,Smartphone,Electronics,495,3,1485,Jane Smith,Seattle,Debit Card,Cancelled
SYN002169,2025-07-29,Running Shoes,Footwear,63,5,315,Jane Smith,Miami,Gift Card,Pending
SYN002170,2025-03-26,Smartwatch,Electronics,160,2,320,Emily Johnson,Dallas,Paypal,Cancelled
SYN002171,2025-02-05,Laptop,Electronics,848,2,1696,Olivia Wilson,San Francisco,Paypal,Completed
SYN002172,2025-03-01,Smartwatch,Electronics,154,1,154,John Doe,Seattle,Gift Card,Completed
SYN002173,2025-03-18,Jeans,Clothing,44,1,44,Jane Smith,Boston,Debit Card,Pending
SYN002174,2025-03-01,Headphones,Electronics,99,1,99,Emily Johnson,Los Angeles,Credit Card,Completed
SYN002175,2025-02-24,Washing Machine,Home Appliances,593,2,1186,Emily Johnson,Chicago,Gift Card,Cancelled
SYN002176,2025-03-07,Refrigerator,Home Appliances,1198,3,3594,Emma Clark,Los Angeles,Credit Card,Completed
SYN002177,2025-04-02,Washing Machine,Home Appliances,608,3,1824,Michael Brown,Miami,Credit Card,Cancelled
SYN002178,2025-04-02,Headphones,Electronics,98,4,392,Jane Smith,San Francisco,Amazon Pay,Pending
SYN002179,2025-08-06,T-Shirt,Clothing,20,3,60,Sophia Miller,Boston,Paypal,Completed
SYN002180,2025-04-02,Washing Machine,Home Appliances,608,4,2432,Chris White,Houston,Credit Card,Pending
SYN002181,2025-03-17,Smartwatch,Electronics,156,5,780,Daniel Harris,Houston,Amazon Pay,Completed
SYN002182,2025-02-20,Jeans,Clothing,43,5,215,Emily Johnson,New York,Debit Card,Pending
SYN002183,2025-03-13,Headphones,Electronics,96,2,192,Daniel Harris,Miami,Paypal,Pending
SYN002184,2025-06-05,Smartphone,Electronics,517,5,2585,Michael Brown,Houston,Paypal,Completed
SYN002185,2025-03-26,Refrigerator,Home Appliances,1123,1,1123,Daniel Harris,Dallas,Paypal,Completed
SYN002186,2025-03-22,Headphones,Electronics,104,1,104,Olivia Wilson,Denver,Paypal,Completed
SYN002187,2025-02-12,T-Shirt,Clothing,20,2,40,David Lee,Dallas,Gift Card,Cancelled
SYN002188,2025-03-18,Washing Machine,Home Appliances,646,1,646,Emma Clark,Seattle,Debit Card,Pending
SYN002189,2025-03-08,Running Shoes,Footwear,59,5,295,Emma Clark,Miami,Debit Card,Completed
SYN002190,2025-03-01,Headphones,Electronics,102,3,306,Michael Brown,Chicago,Paypal,Cancelled
SYN002191,2025-03-28,Headphones,Electronics,102,3,306,Sophia Miller,Dallas,Gift Card,Pending
SYN002192,2025-02-23,Smartphone,Electronics,520,1,520,Emily Johnson,Denver,Amazon Pay,Completed
SYN002193,2025-03-23,Smartwatch,Electronics,143,4,572,Olivia Wilson,Miami,Paypal,Cancelled
SYN002194,2025-05-30,Smartphone,Electronics,457,5,2285,Michael Brown,Houston,Paypal,Completed
SYN002195,2025-04-03,Headphones,Electronics,97,4,388,Jane Smith,San Francisco,Amazon Pay,Pending
SYN002196,2025-07-03,Headphones,Electronics,105,4,420,Olivia Wilson,Seattle,Debit Card,Pending
SYN002197,2025-12-07,Washing Machine,Home Appliances,616,5,3080,Emma Clark,Miami,Amazon Pay,Pending
SYN002198,2025-02-27,Book,Books,16,1,16,Jane Smith,Miami,Credit Card,Cancelled
SYN002199,2025-03-03,Headphones,Electronics,109,1,109,Jane Smith,Chicago,Amazon Pay,Completed
SYN002200,2025-04-01,Headphones,Electronics,100,3,300,Chris White,New York,Debit Card,Pending
SYN002201,2025-03-24,Washing Machine,Home Appliances,574,1,574,Emma Clark,Seattle,Debit Card,Pending
SYN002202,2025-03-16,Smartwatch,Electronics,150,4,600,Olivia Wilson,Miami,Paypal,Cancelled
SYN002203,2025-03-19,Headphones,Electronics,97,2,194,Daniel Harris,Miami,Paypal,Pending
SYN002204,2025-02-22,Book,Books,14,1,14,Jane Smith,Miami,Credit Card,Cancelled
SYN002205,2025-11-01,Headphones,Electronics,99,3,297,Michael Brown,Houston,Debit Card,Cancelled
SYN002206,2025-11-28,Running Shoes,Footwear,61,2,122,Michael Brown,Denver,Gift Card,Completed
SYN002207,2025-03-30,Book,Books,15,1,15,Michael Brown,Boston,Amazon Pay,Completed
SYN002208,2025-04-03,Jeans,Clothing,43,5,215,Daniel Harris,Dallas,Paypal,Completed
SYN002209,2025-02-15,Smartphone,Electronics,491,2,982,Daniel Harris,Miami,Credit Card,Cancelled
SYN002210,2025-08-07,Book,Books,15,4,60,Daniel Harris,Chicago,Gift Card,Cancelled
SYN002211,2025-12-08,Smartphone,Electronics,456,1,456,Sophia Miller,Denver,Credit Card,Cancelled
SYN002212,2025-11-06,T-Shirt,Clothing,19,5,95,Jane Smith,Denver,Amazon Pay,Completed
SYN002213,2025-03-30,Jeans,Clothing,40,1,40,Sophia Miller,Dallas,Debit Card,Cancelled
SYN002214,2025-02-27,Washing Machine,Home Appliances,604,1,604,Jane Smith,Dallas,Amazon Pay,Completed
SYN002215,2025-03-07,Laptop,Electronics,817,3,2451,John Doe,New York,Paypal,Pending
SYN002216,2025-04-01,Book,Books,15,1,15,Michael Brown,Boston,Amazon Pay,Completed
SYN002217,2025-03-14,Jeans,Clothing,40,5,200,Michael Brown,New York,Paypal,Completed
SYN002218,2025-03-21,Smartwatch,Electronics,150,5,750,John Doe,Denver,Credit Card,Pending
SYN002219,2025-12-05,Smartphone,Electronics,490,1,490,Sophia Miller,Denver,Credit Card,Cancelled
SYN002220,2025-03-16,Smartphone,Electronics,493,2,986,Olivia Wilson,Boston,Paypal,Cancelled
SYN002221,2025-09-04,T-Shirt,Clothing,20,4,80,Emma Clark,Houston,Debit Card,Completed
SYN002222,2025-11-26,Washing Machine,Home Appliances,559,5,2795,Emma Clark,Miami,Amazon Pay,Pending
SYN002223,2025-02-08,Running Shoes,Footwear,60,2,120,John Doe,Denver,Amazon Pay,Cancelled
SYN002224,2025-03-09,Smartwatch,Electronics,147,4,588,Olivia Wilson,Miami,Paypal,Cancelled
SYN002225,2025-02-24,Smartphone,Electronics,485,4,1940,Emily Johnson,Seattle,Amazon Pay,Completed
SYN002226,2025-03-28,Laptop,Electronics,783,1,783,Michael Brown,Los Angeles,Credit Card,Cancelled
SYN002227,2025-11-26,Running Shoes,Footwear,64,1,64,David Lee,San Francisco,Credit Card,Pending
SYN002228,2025-03-15,Jeans,Clothing,41,1,41,Jane Smith,Boston,Debit Card,Pending
SYN002229,2025-03-02,Book,Books,15,4,60,Michael Brown,San Francisco,Credit Card,Completed
SYN002230,2025-01-28,Headphones,Electronics,97,5,485,Emma Clark,Miami,Amazon Pay,Cancelled
SYN002231,2025-03-01,Headphones,Electronics,101,3,303,Michael Brown,Chicago,Paypal,Cancelled
SYN002232,2025-03-18,Laptop,Electronics,821,3,2463,Jane Smith,New York,Paypal,Completed
SYN002233,2025-07-07,Refrigerator,Home Appliances,1254,4,5016,Olivia Wilson,Houston,Credit Card,Pending
SYN002234,2025-02-23,Book,Books,15,5,75,John Doe,Denver,Paypal,Pending
SYN002235,2025-03-24,Running Shoes,Footwear,59,3,177,Michael Brown,New York,Gift Card,Pending
SYN002236,2025-03-06,Smartphone,Electronics,499,1,499,Jane Smith,Chicago,Paypal,Cancelled
SYN002237,2025-03-14,Smartwatch,Electronics,160,3,480,David Lee,Boston,Gift Card,Pending
SYN002238,2025-03-30,Refrigerator,Home Appliances,1151,1,1151,Daniel Harris,Dallas,Paypal,Completed
SYN002239,2025-03-07,Refrigerator,Home Appliances,1190,3,3570,Emma Clark,Los Angeles,Credit Card,Completed
SYN002240,2025-01-05,Laptop,Electronics,821,2,1642,Daniel Harris,San Francisco,Gift Card,Pending
SYN002241,2025-03-01,Book,Books,17,4,68,Michael Brown,San Francisco,Credit Card,Completed
SYN002242,2025-02-05,T-Shirt,Clothing,20,5,100,Jane Smith,New York,Credit Card,Pending
SYN002243,2025-02-18,Book,Books,15,1,15,John Doe,Boston,Amazon Pay,Completed
SYN002244,2025-03-19,Headphones,Electronics,97,2,194,Daniel Harris,Houston,Credit Card,Completed
SYN002245,2025-03-01,Jeans,Clothing,36,4,144,Jane Smith,Dallas,Debit Card,Pending
SYN002246,2025-04-08,Laptop,Electronics,781,1,781,Michael Brown,Los Angeles,Credit Card,Cancelled
SYN002247,2025-03-12,Smartwatch,Electronics,160,2,320,Olivia Wilson,Miami,Debit Card,Completed
SYN002248,2025-03-06,Jeans,Clothing,40,4,160,John Doe,Seattle,Amazon Pay,Pending
SYN002249,2025-03-28,Running Shoes,Footwear,59,3,177,Olivia Wilson,Miami,Amazon Pay,Completed
SYN002250,2025-03-13,Laptop,Electronics,778,2,1556,Michael Brown,Denver,Paypal,Cancelled
SYN002251,2025-03-06,Jeans,Clothing,44,2,88,Michael Brown,Los Angeles,Gift Card,Cancelled
SYN002252,2025-04-05,Book,Books,15,1,15,Olivia Wilson,New York,Debit Card,Cancelled
SYN002253,2025-03-17,Smartwatch,Electronics,140,3,420,David Lee,Boston,Gift Card,Pending
SYN002254,2025-03-28,Laptop,Electronics,851,1,851,Michael Brown,Los Angeles,Credit Card,Cancelled
SYN002255,2025-05-27,Laptop,Electronics,797,1,797,Jane Smith,Los Angeles,Amazon Pay,Cancelled
SYN002256,2025-06-02,Headphones,Electronics,89,4,356,Emily Johnson,Los Angeles,Amazon Pay,Cancelled
SYN002257,2025-03-22,Refrigerator,Home Appliances,1142,4,4568,Jane Smith,Dallas,Gift Card,Cancelled
SYN002258,2025-03-12,Book,Books,15,3,45,Emma Clark,San Francisco,Amazon Pay,Pending
SYN002259,2025-02-25,Jeans,Clothing,39,5,195,Jane Smith,Dallas,Debit Card,Pending
SYN002260,2025-02-21,Running Shoes,Footwear,59,2,118,John Doe,Denver,Amazon Pay,Cancelled
SYN002261,2025-02-26,Running Shoes,Footwear,61,2,122,Chris White,Houston,Paypal,Completed
SYN002262,2025-04-04,Washing Machine,Home Appliances,570,3,1710,Michael Brown,Miami,Credit Card,Cancelled
SYN002263,2025-02-27,Smartphone,Electronics,506,3,1518,Chris White,Dallas,Credit Card,Completed
SYN002264,2025-10-09,Smartphone,Electronics,494,2,988,Michael Brown,Los Angeles,Amazon Pay,Completed
